u-g,g-r,r-i,i-z,class
0.9947550000000014,0.2969469999999994,0.09108499999999964,0.0032429999999976644,star
0.6119999999999983,0.713000000000001,1.1739999999999995,0.7480000000000011,wd
0.34399999999999764,0.12200000000000344,-0.04200000000000159,-0.11599999999999966,wd
0.4710000000000001,0.10800000000000054,0.029999999999997584,-0.12299999999999756,wd
0.4969999999999999,0.02699999999999747,0.08900000000000219,0.15700000000000003,qso
0.19200000000000017,0.0400000000000027,0.26099999999999923,0.02499999999999858,qso
0.3269999999999982,-0.23699999999999832,-0.2220000000000013,-0.25900000000000034,wd
1.6142980000000016,0.5930079999999993,0.1977499999999992,0.10325199999999946,star
0.19400000000000261,-0.31400000000000006,-0.24200000000000088,0.047999999999998266,wd
0.272000000000002,-0.25400000000000134,-0.2680000000000007,-0.3089999999999975,wd
0.2849999999999966,0.24200000000000088,0.33000000000000185,0.06099999999999994,qso
0.26899999999999835,0.1559999999999988,0.31700000000000017,0.06900000000000261,qso
0.30799999999999983,0.04800000000000182,0.15899999999999892,0.2890000000000015,qso
0.2539999999999978,-0.3349999999999973,-0.37900000000000134,-0.2759999999999998,wd
1.5341510000000014,0.6094340000000003,0.22448699999999988,0.1169419999999981,star
0.3719999999999999,0.007999999999999119,-0.13100000000000023,0.021000000000000796,wd
1.418692,0.5937479999999979,0.2533530000000006,0.033652000000000015,star
0.893732,0.2984349999999978,0.11438000000000059,0.02752100000000013,star
0.36599999999999966,-0.06400000000000006,-0.1319999999999979,-0.397000000000002,wd
0.05000000000000071,-0.15899999999999892,-0.22500000000000142,-0.18400000000000105,wd
0.402000000000001,0.053999999999998494,0.04100000000000037,0.31899999999999906,qso
1.329506000000002,0.4989119999999989,0.19368500000000033,0.02732399999999835,star
0.9231270000000009,0.2801720000000003,0.09376299999999915,0.014089999999999492,star
0.3260000000000005,0.04099999999999682,-0.04499999999999815,0.11599999999999966,qso
1.0433179999999993,0.41553299999999993,0.21826899999999938,0.0963080000000005,star
0.24399999999999977,0.11299999999999955,0.19399999999999906,-0.10500000000000043,qso
0.1960000000000015,-0.06700000000000017,0.15700000000000003,0.0010000000000012221,qso
1.030536999999999,0.4510610000000028,0.19845199999999963,0.03307900000000075,star
0.9544719999999991,0.28455900000000156,0.17541100000000043,0.008969999999997924,star
0.4299999999999997,0.054000000000002046,0.22100000000000009,0.023999999999997357,qso
0.05700000000000216,0.055999999999997385,0.2660000000000018,0.04899999999999949,qso
2.4632070000000006,1.0227910000000016,0.4012180000000001,0.18044499999999886,star
0.46499999999999986,-0.18299999999999983,-0.21799999999999997,-0.27500000000000213,wd
0.14300000000000068,0.08699999999999974,0.272000000000002,-0.0020000000000024443,qso
-0.011000000000002785,0.05900000000000105,0.25700000000000145,0.2270000000000003,qso
1.0987740000000024,0.41410399999999825,0.08223800000000026,0.09855800000000059,star
-0.0010000000000012221,0.05100000000000193,0.6519999999999975,0.6820000000000022,wd
1.120747999999999,0.4498999999999995,0.09732999999999947,0.02244400000000013,star
0.31599999999999895,0.1720000000000006,0.24099999999999966,0.12300000000000111,qso
0.33500000000000085,0.3960000000000008,0.14199999999999946,-0.07499999999999929,qso
0.4039999999999999,-0.21699999999999875,-0.1930000000000014,0.06099999999999994,wd
0.4059999999999988,0.019000000000001904,-0.045000000000001705,-0.11700000000000088,wd
-0.04299999999999926,-0.25,-0.1960000000000015,0.0990000000000002,wd
0.1490000000000009,0.007999999999999119,-0.1720000000000006,-0.18400000000000105,wd
0.0990000000000002,-0.3509999999999991,-0.2480000000000011,-0.22500000000000142,wd
0.07199999999999918,-0.38400000000000034,-0.19099999999999895,-0.5530000000000008,wd
0.33200000000000074,0.36999999999999744,0.0710000000000015,-0.04199999999999804,qso
1.4286439999999985,0.4877600000000015,0.23977700000000013,0.11061399999999999,star
0.20599999999999952,-0.29100000000000037,-0.23100000000000165,-0.24899999999999878,wd
0.4170000000000016,-0.23700000000000188,-0.2789999999999999,-0.1529999999999987,wd
0.5100000000000016,-0.13500000000000156,-0.14899999999999736,0.06299999999999883,wd
1.3959510000000002,0.5004440000000017,0.177423000000001,0.08235599999999721,star
1.2278590000000023,0.4984649999999995,0.1757869999999997,0.037359000000000364,star
1.0998739999999998,-0.008586999999998568,-0.040599000000000274,-0.05216100000000168,star
0.10699999999999932,0.20500000000000185,-0.054999999999999716,-0.1700000000000017,qso
1.5107159999999986,0.5456819999999993,0.22530199999999923,0.12607100000000138,star
-0.4039999999999999,-0.4330000000000034,-0.264999999999997,-0.5030000000000001,wd
0.3769999999999989,0.1180000000000021,-0.10300000000000153,0.06899999999999906,qso
2.192368000000002,0.9790299999999998,0.3292999999999999,0.18932900000000075,star
0.5910000000000011,0.1479999999999997,-0.022000000000002018,0.2640000000000029,qso
-0.13200000000000145,-0.26699999999999946,-0.33500000000000085,-0.46899999999999764,wd
0.40300000000000225,-0.11500000000000199,-0.11999999999999744,-0.09600000000000009,wd
0.397000000000002,0.01899999999999835,-0.04199999999999804,-0.10000000000000142,wd
1.3752840000000006,0.5283549999999977,0.2041170000000001,0.14312700000000333,star
2.6641790000000007,1.2486950000000014,0.5421009999999988,0.24183599999999927,star
0.41600000000000037,-0.2270000000000003,-0.19900000000000162,-0.24899999999999878,wd
0.3670000000000009,-0.24599999999999866,0.0470000000000006,-0.1390000000000029,qso
0.3839999999999968,0.05500000000000327,-0.02500000000000213,-0.16000000000000014,wd
1.1729069999999986,0.3732950000000024,0.1366669999999992,0.05431899999999956,star
0.006000000000000227,-0.36299999999999955,-0.26099999999999923,-0.4200000000000017,wd
0.3549999999999969,-0.07199999999999918,-0.08099999999999952,-0.16900000000000048,wd
-0.006000000000000227,0.3210000000000015,0.21199999999999974,-0.010000000000001563,qso
0.12399999999999878,0.21999999999999886,0.24099999999999966,0.43400000000000105,qso
-0.14700000000000202,-0.34999999999999787,-0.2510000000000012,-0.2220000000000013,wd
0.0660000000000025,-0.2789999999999999,-0.28300000000000125,-0.2779999999999987,wd
-0.028999999999999915,-0.3130000000000024,-0.2699999999999996,-0.7540000000000013,wd
-0.2480000000000011,-0.3930000000000007,-0.34199999999999875,-0.17299999999999827,wd
-0.0779999999999994,0.08199999999999719,0.15399999999999991,0.17300000000000182,qso
0.3269999999999982,-0.18900000000000006,-0.26699999999999946,0.0920000000000023,wd
-0.10899999999999821,0.08199999999999719,0.3150000000000013,0.06700000000000017,qso
1.4492949999999993,0.5299640000000032,0.19112999999999758,0.09660200000000074,star
0.05799999999999983,0.27800000000000225,0.03500000000000014,-0.0870000000000033,qso
2.4934660000000015,1.1600089999999987,0.40111700000000283,0.2139099999999985,star
0.16600000000000037,0.013000000000001677,-0.09100000000000108,0.10800000000000054,qso
